position_id,arm,preset_id,ply,unresolved,legal_actions,action_id,direct_action_id,move_changed,legal,search_error,seconds,c1_forwards,unique_worlds,worlds_requested,candidates,matches_oracle,action_in_oracle_candidates,oracle_q,oracle_q_best,oracle_q_regret,oracle_s_regret,matches_b24_medium,matches_b24_large
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0013,mix_l000_LARGE,LARGE,13,37,15,6162,6162,0,1,,6.63986,5121,64,64,8,1,1,0.015812,0.03652,0.020708,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0013,mix_l025_LARGE,LARGE,13,37,15,6162,6162,0,1,,6.91813,5117,64,64,8,1,1,0.015812,0.03652,0.020708,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0013,mix_l050_LARGE,LARGE,13,37,15,6162,6162,0,1,,6.86777,5113,64,64,8,1,1,0.015812,0.03652,0.020708,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0013,mix_l075_LARGE,LARGE,13,37,15,6162,6162,0,1,,6.86104,5117,64,64,8,1,1,0.015812,0.03652,0.020708,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0013,mix_l100_LARGE,LARGE,13,37,15,6162,6162,0,1,,6.981,5121,64,64,8,1,1,0.015812,0.03652,0.020708,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0013,oracle_LARGE,LARGE,13,37,15,6162,6162,0,1,,0.08765,81,1,64,8,1,1,0.015812,0.03652,0.020708,0.0,,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,b24_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.41598,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,b24_MEDIUM,MEDIUM,247,36,12,6564,7161,1,1,,3.1568,2305,32,32,8,0,1,0.184291,0.210075,0.025783,0.050996,1,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,count_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.16574,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,mix_l000_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.21933,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,mix_l025_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.73976,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,mix_l050_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.71542,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,mix_l075_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.28912,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,mix_l100_LARGE,LARGE,247,36,12,7161,7161,0,1,,7.38714,5121,64,64,8,1,1,0.102719,0.210075,0.107356,0.0,0,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0247,oracle_LARGE,LARGE,247,36,12,7161,7161,0,1,,0.11863,81,1,64,8,1,1,0.102719,0.210075,0.107356,0.0,,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,b24_LARGE,LARGE,483,34,13,4939,4939,0,1,,7.84906,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,b24_MEDIUM,MEDIUM,483,34,13,4939,4939,0,1,,3.70492,2305,32,32,8,1,1,0.100924,0.15861,0.057686,0.0,1,
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,count_LARGE,LARGE,483,34,13,4939,4939,0,1,,7.22096,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,mix_l000_LARGE,LARGE,483,34,13,4939,4939,0,1,,7.45676,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,mix_l025_LARGE,LARGE,483,34,13,4939,4939,0,1,,7.39379,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
phase15_match_pack_v1|ms=2026082420|opp=p18|src=phase14_learned|fam=any|col=blue|g=100|ply=0483,mix_l050_LARGE,LARGE,483,34,13,4939,4939,0,1,,6.8997,5121,64,64,8,1,1,0.100924,0.15861,0.057686,0.0,1,1
