board_id,arm_id,stratum,setup_source,player_color,ordinal,match_id,opponent_policy,outcome,effective_score,winner,terminal_reason,plies,player_decisions,seconds,player_seconds,seconds_per_player_move,move_changes,move_change_rate,c1_forwards
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=blue|g=00,search_remaining_count,strategic_rule,neutral,blue,0,m-92f7f6001b88a9d52a5dd321,strategic_rule_based@1.1.0,loss,0.0,red,flag_capture,137,68,21.8295,21.7974,0.32055,7,0.10294,60741
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=blue|g=01,direct_c1,strategic_rule,neutral,blue,1,m-0e44d4d66ebb7fc727ece7ad,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,100,50,0.1084,0.0904,0.00181,0,,50
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=blue|g=01,search_agent1c,strategic_rule,neutral,blue,1,m-0e44d4d66ebb7fc727ece7ad,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,98,49,15.382,15.3594,0.31346,3,0.06122,41944
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=blue|g=01,search_oracle,strategic_rule,neutral,blue,1,m-0e44d4d66ebb7fc727ece7ad,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,84,42,1.6436,1.6277,0.03875,6,0.14286,2272
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=blue|g=01,search_original_phase11,strategic_rule,neutral,blue,1,m-0e44d4d66ebb7fc727ece7ad,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,94,47,14.748,14.7261,0.31332,4,0.08511,40165
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=blue|g=01,search_remaining_count,strategic_rule,neutral,blue,1,m-0e44d4d66ebb7fc727ece7ad,strategic_rule_based@1.1.0,loss,0.0,red,flag_capture,193,96,30.1136,30.0655,0.31318,13,0.13542,82661
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=00,direct_c1,strategic_rule,neutral,red,0,m-98a1544ddabd2b00820bd1b0,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,167,84,0.1795,0.15,0.00179,0,,84
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=00,search_agent1c,strategic_rule,neutral,red,0,m-98a1544ddabd2b00820bd1b0,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,197,99,29.7606,29.7146,0.30015,7,0.07071,81383
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=00,search_oracle,strategic_rule,neutral,red,0,m-98a1544ddabd2b00820bd1b0,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,216,108,4.4923,4.4496,0.0412,16,0.14815,6093
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=00,search_original_phase11,strategic_rule,neutral,red,0,m-98a1544ddabd2b00820bd1b0,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,211,106,32.7823,32.7338,0.30881,10,0.09434,90184
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=00,search_remaining_count,strategic_rule,neutral,red,0,m-98a1544ddabd2b00820bd1b0,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,102,51,16.6288,16.6042,0.32557,12,0.23529,45295
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=01,direct_c1,strategic_rule,neutral,red,1,m-e480aae93303f733ceec98da,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,79,40,0.0876,0.0734,0.00183,0,,40
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=01,search_agent1c,strategic_rule,neutral,red,1,m-e480aae93303f733ceec98da,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,115,58,19.1383,19.112,0.32952,8,0.13793,51723
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=01,search_oracle,strategic_rule,neutral,red,1,m-e480aae93303f733ceec98da,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,93,47,1.9404,1.922,0.04089,6,0.12766,2615
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=01,search_original_phase11,strategic_rule,neutral,red,1,m-e480aae93303f733ceec98da,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,85,43,14.0634,14.0436,0.32659,5,0.11628,38076
phase12_match_v1|ms=2026082003|st=strategic_rule|src=neutral|pl=red|g=01,search_remaining_count,strategic_rule,neutral,red,1,m-e480aae93303f733ceec98da,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,85,43,14.0167,13.9971,0.32551,2,0.04651,38251
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=00,direct_c1,strategic_rule,p10d,blue,0,m-ef2bcec99a6263e89acab8fa,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,212,106,0.2299,0.1906,0.0018,0,,106
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=00,search_agent1c,strategic_rule,p10d,blue,0,m-ef2bcec99a6263e89acab8fa,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,134,67,21.7889,21.7558,0.32471,8,0.1194,58106
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=00,search_oracle,strategic_rule,p10d,blue,0,m-ef2bcec99a6263e89acab8fa,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,166,83,3.489,3.4547,0.04162,18,0.21687,4644
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=00,search_original_phase11,strategic_rule,p10d,blue,0,m-ef2bcec99a6263e89acab8fa,strategic_rule_based@1.1.0,win,1.0,blue,opponent_no_legal_move,272,136,35.9899,35.9263,0.26416,15,0.11029,95528
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=00,search_remaining_count,strategic_rule,p10d,blue,0,m-ef2bcec99a6263e89acab8fa,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,176,88,28.1466,28.1044,0.31937,9,0.10227,76863
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=01,direct_c1,strategic_rule,p10d,blue,1,m-d7633ed1005ba89e2ded390d,strategic_rule_based@1.1.0,loss,0.0,red,flag_capture,221,110,0.244,0.1987,0.00181,0,,110
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=01,search_agent1c,strategic_rule,p10d,blue,1,m-d7633ed1005ba89e2ded390d,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,146,73,21.4909,21.4553,0.29391,3,0.0411,57808
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=01,search_oracle,strategic_rule,p10d,blue,1,m-d7633ed1005ba89e2ded390d,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,156,78,3.2941,3.2601,0.0418,3,0.03846,4373
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=01,search_original_phase11,strategic_rule,p10d,blue,1,m-d7633ed1005ba89e2ded390d,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,132,66,21.6668,21.6338,0.32778,4,0.06061,58802
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=blue|g=01,search_remaining_count,strategic_rule,p10d,blue,1,m-d7633ed1005ba89e2ded390d,strategic_rule_based@1.1.0,win,1.0,blue,flag_capture,140,70,22.6421,22.6067,0.32295,3,0.04286,62060
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=00,direct_c1,strategic_rule,p10d,red,0,m-596d097b55fcefcb4b1ee3a8,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,366,183,0.3988,0.3318,0.00181,0,,183
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=00,search_agent1c,strategic_rule,p10d,red,0,m-596d097b55fcefcb4b1ee3a8,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,170,85,27.5674,27.5276,0.32385,18,0.21176,73881
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=00,search_oracle,strategic_rule,p10d,red,0,m-596d097b55fcefcb4b1ee3a8,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,292,146,6.1245,6.0647,0.04154,37,0.25342,8203
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=00,search_original_phase11,strategic_rule,p10d,red,0,m-596d097b55fcefcb4b1ee3a8,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,250,125,40.2751,40.2166,0.32173,12,0.096,108600
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=00,search_remaining_count,strategic_rule,p10d,red,0,m-596d097b55fcefcb4b1ee3a8,strategic_rule_based@1.1.0,loss,0.0,blue,flag_capture,168,84,27.7941,27.4269,0.32651,7,0.08333,73980
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=01,direct_c1,strategic_rule,p10d,red,1,m-34648d8e22630b387ecd9660,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,183,92,0.2051,0.1705,0.00185,0,,92
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=01,search_agent1c,strategic_rule,p10d,red,1,m-34648d8e22630b387ecd9660,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,119,60,19.2716,19.2424,0.32071,6,0.1,51893
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=01,search_oracle,strategic_rule,p10d,red,1,m-34648d8e22630b387ecd9660,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,237,119,4.9836,4.935,0.04147,26,0.21849,6692
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=01,search_original_phase11,strategic_rule,p10d,red,1,m-34648d8e22630b387ecd9660,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,161,81,25.7108,25.6718,0.31694,10,0.12346,69203
phase12_match_v1|ms=2026082003|st=strategic_rule|src=p10d|pl=red|g=01,search_remaining_count,strategic_rule,p10d,red,1,m-34648d8e22630b387ecd9660,strategic_rule_based@1.1.0,win,1.0,red,flag_capture,157,79,25.3129,25.2759,0.31995,8,0.10127,68598
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=00,direct_c1,tactical_rule,neutral,blue,0,m-8202cfa1bc51a6a1c339f9d3,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0,,0
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=00,search_agent1c,tactical_rule,neutral,blue,0,m-8202cfa1bc51a6a1c339f9d3,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0,,0
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=00,search_oracle,tactical_rule,neutral,blue,0,m-8202cfa1bc51a6a1c339f9d3,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0,,0
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=00,search_original_phase11,tactical_rule,neutral,blue,0,m-8202cfa1bc51a6a1c339f9d3,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0,,0
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=00,search_remaining_count,tactical_rule,neutral,blue,0,m-8202cfa1bc51a6a1c339f9d3,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,1,0,0.0002,0.0,,0,,0
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=01,direct_c1,tactical_rule,neutral,blue,1,m-a279a027150eae749e544634,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,21,10,0.0217,0.0182,0.00182,0,,10
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=01,search_agent1c,tactical_rule,neutral,blue,1,m-a279a027150eae749e544634,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,21,10,2.9278,2.9233,0.29233,0,0.0,7884
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=01,search_oracle,tactical_rule,neutral,blue,1,m-a279a027150eae749e544634,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,21,10,0.3931,0.3894,0.03894,0,0.0,514
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=01,search_original_phase11,tactical_rule,neutral,blue,1,m-a279a027150eae749e544634,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,21,10,2.8789,2.8744,0.28744,0,0.0,7928
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=blue|g=01,search_remaining_count,tactical_rule,neutral,blue,1,m-a279a027150eae749e544634,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,21,10,2.5757,2.5712,0.25712,0,0.0,6949
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=00,direct_c1,tactical_rule,neutral,red,0,m-3f3313590c72f652ead74c93,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,3,2,0.0043,0.0039,0.00194,0,,2
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=00,search_agent1c,tactical_rule,neutral,red,0,m-3f3313590c72f652ead74c93,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,3,2,0.5652,0.5647,0.28236,0,0.0,1594
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=00,search_oracle,tactical_rule,neutral,red,0,m-3f3313590c72f652ead74c93,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,3,2,0.0339,0.0335,0.01676,0,0.0,36
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=00,search_original_phase11,tactical_rule,neutral,red,0,m-3f3313590c72f652ead74c93,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,3,2,0.6062,0.6056,0.30282,0,0.0,1725
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=00,search_remaining_count,tactical_rule,neutral,red,0,m-3f3313590c72f652ead74c93,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,3,2,0.6135,0.613,0.30649,0,0.0,1758
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=01,direct_c1,tactical_rule,neutral,red,1,m-6a7bb00e1ce43f7131626958,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,125,63,0.1341,0.1134,0.0018,0,,63
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=01,search_agent1c,tactical_rule,neutral,red,1,m-6a7bb00e1ce43f7131626958,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,29,15,4.8338,4.8279,0.32186,1,0.06667,13096
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=01,search_oracle,tactical_rule,neutral,red,1,m-6a7bb00e1ce43f7131626958,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,27,14,0.5635,0.5589,0.03992,3,0.21429,762
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=01,search_original_phase11,tactical_rule,neutral,red,1,m-6a7bb00e1ce43f7131626958,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,125,63,20.4392,20.4119,0.324,11,0.1746,55833
phase12_match_v1|ms=2026082003|st=tactical_rule|src=neutral|pl=red|g=01,search_remaining_count,tactical_rule,neutral,red,1,m-6a7bb00e1ce43f7131626958,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,125,63,20.3522,20.3249,0.32262,8,0.12698,56048
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=00,direct_c1,tactical_rule,p10d,blue,0,m-e0f5944114b0588e8af06535,tactical_rule_based@1.0.0,draw,0.5,,battleless_move_limit_draw,539,269,0.5593,0.4717,0.00175,0,,269
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=00,search_agent1c,tactical_rule,p10d,blue,0,m-e0f5944114b0588e8af06535,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,319,159,39.8738,39.8028,0.25033,32,0.20126,106231
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=00,search_oracle,tactical_rule,p10d,blue,0,m-e0f5944114b0588e8af06535,tactical_rule_based@1.0.0,win,1.0,blue,flag_capture,212,106,4.359,4.3181,0.04074,12,0.11321,5917
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=00,search_original_phase11,tactical_rule,p10d,blue,0,m-e0f5944114b0588e8af06535,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,157,78,24.8412,24.804,0.318,6,0.07692,67948
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=00,search_remaining_count,tactical_rule,p10d,blue,0,m-e0f5944114b0588e8af06535,tactical_rule_based@1.0.0,win,1.0,blue,flag_capture,190,95,30.582,30.5372,0.32144,9,0.09474,84170
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=01,direct_c1,tactical_rule,p10d,blue,1,m-9d22d91c250412bbf443e826,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,67,33,0.069,0.0579,0.00175,0,,33
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=01,search_agent1c,tactical_rule,p10d,blue,1,m-9d22d91c250412bbf443e826,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,87,43,13.4478,13.4283,0.31229,10,0.23256,37040
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=01,search_oracle,tactical_rule,p10d,blue,1,m-9d22d91c250412bbf443e826,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,121,60,2.4765,2.4529,0.04088,19,0.31667,3339
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=01,search_original_phase11,tactical_rule,p10d,blue,1,m-9d22d91c250412bbf443e826,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,143,71,21.7671,21.7344,0.30612,11,0.15493,59604
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=blue|g=01,search_remaining_count,tactical_rule,p10d,blue,1,m-9d22d91c250412bbf443e826,tactical_rule_based@1.0.0,loss,0.0,red,flag_capture,119,59,18.8368,18.8098,0.31881,4,0.0678,51929
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=00,direct_c1,tactical_rule,p10d,red,0,m-c50f4662b2594f204d6f770e,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,1,1,0.0022,0.0021,0.00213,0,,1
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=00,search_agent1c,tactical_rule,p10d,red,0,m-c50f4662b2594f204d6f770e,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,1,1,0.2276,0.2275,0.22746,0,0.0,641
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=00,search_oracle,tactical_rule,p10d,red,0,m-c50f4662b2594f204d6f770e,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,1,1,0.0119,0.0118,0.01181,0,0.0,11
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=00,search_original_phase11,tactical_rule,p10d,red,0,m-c50f4662b2594f204d6f770e,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,1,1,0.2401,0.24,0.23997,0,0.0,673
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=00,search_remaining_count,tactical_rule,p10d,red,0,m-c50f4662b2594f204d6f770e,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,1,1,0.237,0.2369,0.23689,0,0.0,673
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=01,direct_c1,tactical_rule,p10d,red,1,m-8facee6cb88184fc419966bf,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,5,3,0.0057,0.005,0.00168,0,,3
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=01,search_agent1c,tactical_rule,p10d,red,1,m-8facee6cb88184fc419966bf,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,5,3,0.9705,0.9696,0.3232,0,0.0,2576
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=01,search_oracle,tactical_rule,p10d,red,1,m-8facee6cb88184fc419966bf,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,5,3,0.0823,0.0815,0.02717,0,0.0,88
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=01,search_original_phase11,tactical_rule,p10d,red,1,m-8facee6cb88184fc419966bf,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,5,3,0.9939,0.993,0.331,0,0.0,2665
phase12_match_v1|ms=2026082003|st=tactical_rule|src=p10d|pl=red|g=01,search_remaining_count,tactical_rule,p10d,red,1,m-8facee6cb88184fc419966bf,tactical_rule_based@1.0.0,win,1.0,red,flag_capture,5,3,0.9081,0.9072,0.3024,0,0.0,2583
