candidate_id,learning_rate,loss_profile,lambda_policy,lambda_value,lambda_belief,validation_scope,global_step,update_budget,examples_consumed,policy_model_ce,policy_baseline_ce,policy_ce_ratio,policy_model_top1,policy_baseline_expected_top1,policy_examples,value_model_ce,value_baseline_ce,value_ce_ratio,value_model_brier,value_baseline_brier,value_model_accuracy,value_baseline_accuracy,value_examples,belief_model_ce,belief_baseline_ce,belief_ce_ratio,belief_model_top1,belief_baseline_top1,belief_pieces,selection_score,validation_games,validation_batches,validation_seconds,train_loss_total,train_loss_policy,train_loss_value,train_loss_belief,train_legal_policy_entropy,train_legal_policy_entropy_normalized,train_grad_norm_pre_clip,train_grad_norm_post_clip,learning_rate_at_step,train_examples_per_second,train_updates_per_second,examples_per_second,mps_current_allocated_bytes,mps_driver_allocated_bytes,peak_rss_bytes,non_finite_losses,non_finite_gradients,non_finite_parameters,illegal_targets,data_mismatches,checkpoint_errors,init_checksum,batch_sequence_digest
ws_pilot_lr1e-3_balanced,0.001,balanced,1.0,1.0,1.0,full_validation_split,5000,5000,1279941,1.567786356553565,3.1586107029286707,0.4963531451026586,0.46308605580907,0.04650130092274475,74287,0.5695164902612186,1.098018239040615,0.518676712291072,0.33845989021363665,0.666267583027226,0.7505870868888596,0.349747762668875,249963,2.0588942134332173,2.2083970232401047,0.9323025668692758,0.2694407036942957,0.20460381680259548,6842062,0.6491108080876687,4000,977,99.8098626669962,,,,,,,,,,,,1836.490558082319,15353856,2191441920,2060992512,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,500,5000,128000,2.1381303475097027,3.177210447893338,0.6729583647590603,0.33908410503615377,0.0456353756232397,4709,0.7226605271720303,1.0993654668597883,0.6573433029838817,0.43227414151549814,0.6671754265886064,0.6719970703125,0.32855224609375,16384,2.16002788495722,2.207962914022692,0.9782899301609468,0.2429615835106106,0.20342139424874092,441399,0.7695305326346297,323,64,5.559950458002277,3.9158941502571105,2.3787822763919833,0.8559814803600311,2.218242266178131,2.291387008190155,0.7767879170179367,5.186431458234787,0.9986116532087326,0.001,1662.2715258857738,6.493248147991304,1819.9747434161334,15353856,2182938624,1723990016,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,1000,5000,256000,1.9646423660196504,3.177210447893338,0.6183544962601751,0.3716859063808195,0.0456353756232397,4709,0.6494249050952715,1.0993654668597883,0.5907270372520246,0.3823267063652513,0.6671754265886064,0.70794677734375,0.32855224609375,16384,2.126499611340904,2.207962914022692,0.9631047685790294,0.25277130215519295,0.20342139424874092,441399,0.7240621006970764,323,64,5.565444166997622,3.4964769959449766,2.0773824191093446,0.6884801270961761,2.149709017753601,2.029314110279083,0.6886242722272873,3.6280554571151735,0.9999996984004974,0.001,1837.03389800898,7.175913664097578,1819.9747434161334,15353856,2182938624,1752285184,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,1500,5000,384000,1.8620209938722596,3.177210447893338,0.5860552910830569,0.39350501078269695,0.0456353756232397,4709,0.6450244886432697,1.0993654668597883,0.5867243497157577,0.38115679299335425,0.6671754265886064,0.705078125,0.32855224609375,16384,2.1175749167362645,2.207962914022692,0.9590627194359215,0.2538134431659338,0.20342139424874092,441399,0.7106141200782453,323,64,5.5956299169993144,3.325062008857727,1.933451761007309,0.6522502216100693,2.1309702796936034,1.941910680770874,0.6587874779701233,3.2149188401699065,0.9999996817111969,0.001,1866.0244474279104,7.289157997765275,1819.9747434161334,15353856,2182938624,1777909760,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,2000,5000,512000,1.788508038366824,3.177210447893338,0.5629177127856612,0.40834707598629966,0.0456353756232397,4709,0.6015236561474694,1.0993654668597883,0.5471553130240236,0.3564237621431724,0.6671754265886064,0.72723388671875,0.32855224609375,16384,2.1138027384821245,2.207962914022692,0.9573542766762251,0.25794802434985126,0.20342139424874092,441399,0.68914243416197,323,64,5.548162624996621,3.2157221188545226,1.8401676776409148,0.6297866357564926,2.1213222455978396,1.8970495703220367,0.6442227452993393,3.161553004980087,0.9999996681213379,0.001,1804.2856608625932,7.047990862744505,1819.9747434161334,15353856,2182938624,1793032192,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,2500,5000,640000,1.7051801367053927,3.177210447893338,0.5366909635576765,0.43257643029303566,0.0456353756232397,4709,0.5935040071027511,1.0993654668597883,0.539860514991459,0.3509864611099141,0.6671754265886064,0.7359619140625,0.32855224609375,16384,2.1032573091994453,2.207962914022692,0.9525781868172399,0.2594228804324432,0.20342139424874092,441399,0.6763765551221251,323,64,5.5432842090012855,3.1162696104049683,1.7486472566127778,0.6210403289794922,2.1142043838500975,1.8263165311813354,0.6212989698648452,3.027176826238632,0.9999996635913849,0.001,1848.8368128050547,7.222018800019745,1819.9747434161334,15353856,2182938624,1807253504,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,3000,5000,768000,1.6650834640371037,3.177210447893338,0.5240708764322313,0.4330838513256374,0.0456353756232397,4709,0.5976772154548223,1.0993654668597883,0.5436565304911922,0.35441745920939627,0.6671754265886064,0.729736328125,0.32855224609375,16384,2.090571121235978,2.207962914022692,0.9468325341693182,0.2604854111586116,0.20342139424874092,441399,0.6715199803642472,323,64,5.705726874999527,3.0547363805770873,1.6948848562240602,0.6161895858049393,2.1035134630203247,1.784133897781372,0.6067285400629043,2.9476515884399412,0.9999996548891068,0.001,1829.4896058364964,7.146443772798814,1819.9747434161334,15353856,2182938624,1807253504,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,3500,5000,896000,1.6534417034199531,3.177210447893338,0.5204067311676739,0.44691107446403655,0.0456353756232397,4709,0.6026518977005458,1.0993654668597883,0.5481815791630713,0.3612723156621971,0.6671754265886064,0.72113037109375,0.32855224609375,16384,2.0826144669212585,2.207962914022692,0.9432289164345333,0.2630363911109903,0.20342139424874092,441399,0.6706057422550927,323,64,5.651118083005713,2.9950206141471862,1.6431358854770661,0.6071946923732757,2.0965747537612915,1.7333966097831726,0.589644091963768,2.9870169100761412,0.9999996551275253,0.001,1824.1005927546864,7.125392940447994,1819.9747434161334,15353856,2182938624,1807253504,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,4000,5000,1024000,1.5883444323104847,3.177210447893338,0.49991791804777763,0.4533806926297095,0.0456353756232397,4709,0.5673644308596967,1.0993654668597883,0.5160835481582919,0.34074029993800004,0.6671754265886064,0.737060546875,0.32855224609375,16384,2.0791367935206266,2.207962914022692,0.9416538567364989,0.2645225748132642,0.20342139424874092,441399,0.6525517743141895,323,64,5.616625957998622,2.9780785121917726,1.6302485885620117,0.604633020401001,2.0910268297195436,1.7225373861789703,0.5859750660657883,2.852152696609497,0.9999996439218521,0.001,1838.3971458820101,7.181238851101602,1819.9747434161334,15353856,2182938624,1807253504,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,4500,5000,1152000,1.5979972556301,3.177210447893338,0.502956062192751,0.45756691614867434,0.0456353756232397,4709,0.5723443664085621,1.0993654668597883,0.5206133753167619,0.34179596049632927,0.6671754265886064,0.73760986328125,0.32855224609375,16384,2.0777006089905146,2.207962914022692,0.9410033999190447,0.2632357572173929,0.20342139424874092,441399,0.6548576124761859,323,64,5.504509082995355,2.9364643850326537,1.595236018896103,0.5947945213317871,2.0876622142791748,1.6708377859592438,0.5679447832107544,2.835797090768814,0.9999996389150619,0.001,1859.9940518333774,7.2656017649741305,1819.9747434161334,15353856,2182938624,1807253504,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,cadence_spread,5000,5000,1279941,1.5695034142409305,3.177210447893338,0.4939878676533989,0.46327540276544465,0.0456353756232397,4709,0.5692958325695936,1.0993654668597883,0.5178403813208013,0.3412436223124904,0.6671754265886064,0.7388916015625,0.32855224609375,16384,2.0718540996306136,2.207962914022692,0.9383554798281909,0.26644600463526197,0.20342139424874092,441399,0.6500612429341304,323,64,5.583651624998311,2.893955909252167,1.5554806065559388,0.5913754833340645,2.085575129985809,1.6453402984142302,0.5595254991054535,2.7569888310432433,0.9999996287822723,0.001,1847.676961574786,7.217488131151508,1819.9747434161334,15353856,2191441920,1865940992,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr1e-3_policy_led,0.001,policy_led,1.0,0.5,0.5,full_validation_split,5000,5000,1279941,1.5796145693563641,3.1586107029286707,0.5000978968037252,0.4607276985825627,0.04650130092274475,74287,0.5930517082949842,1.098018239040615,0.5401109810463245,0.3523300846473508,0.666267583027226,0.7387253313490396,0.349747762668875,249963,2.0790620059757456,2.2083970232401047,0.9414348887888818,0.2658808119540571,0.20460381680259548,6842062,0.6605479222129772,4000,977,99.81817274999776,,,,,,,,,,,,1819.9747434161334,15353856,2191441920,2179530752,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,500,5000,128000,2.207015438466323,3.177210447893338,0.694639362000617,0.32728656602816186,0.0456353756232397,4709,0.7303400311757287,1.0993654668597883,0.6643286997742993,0.4315968814965847,0.6671754265886064,0.662841796875,0.32855224609375,16384,2.14589037467672,2.207962914022692,0.9718869646986589,0.24680617763066975,0.20342139424874092,441399,0.7769516754911917,323,64,5.530612916998507,5.556360014915466,2.502258371591568,0.8362733092308045,2.2178283348083494,2.44957363986969,0.8296337244510651,11.027438057661056,0.9999998288154602,0.0003,1636.1976953480678,6.39139724745339,1807.7781341919908,15353856,2182938624,1715945472,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,1000,5000,256000,2.018144489092544,3.177210447893338,0.6351938350293047,0.3697830775085627,0.0456353756232397,4709,0.6186249374761893,1.0993654668597883,0.5627109056310643,0.3675446094755885,0.6671754265886064,0.71624755859375,0.32855224609375,16384,2.1192135159060155,2.207962914022692,0.959804851090101,0.2545248176819612,0.20342139424874092,441399,0.71923653058349,323,64,5.510346250004659,4.929058176994324,2.1079392788410187,0.6865598642826081,2.134559016227722,2.1027201766967774,0.7135809150934219,11.663621952056884,0.9999998806715011,0.0003,1824.213779244664,7.125835075174469,1807.7781341919908,15353856,2182938624,1736425472,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,1500,5000,384000,1.9379033002490904,3.177210447893338,0.6099386024410265,0.3823417480654573,0.0456353756232397,4709,0.5852524627352431,1.0993654668597883,0.5323547813512369,0.3481175411342223,0.6671754265886064,0.7314453125,0.32855224609375,16384,2.105196945429655,2.207962914022692,0.9534566600098334,0.25803411425943423,0.20342139424874092,441399,0.6985833479340323,323,64,5.471421666996321,4.76645396900177,2.0175298244953157,0.6301713330745697,2.1187528014183044,2.0106314947605135,0.6813709044456482,7.674870976448059,0.9999998503923416,0.0003,1837.0106588183407,7.1758228860091435,1807.7781341919908,15353856,2182938624,1782398976,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,2000,5000,512000,1.9441777580405524,3.177210447893338,0.6119134347331783,0.3683876696689078,0.0456353756232397,4709,0.5636047793155218,1.0993654668597883,0.5126637103904986,0.3355591835402114,0.6671754265886064,0.745361328125,0.32855224609375,16384,2.097671791228087,2.207962914022692,0.9500484713333952,0.26057376659213094,0.20342139424874092,441399,0.6915418721523574,323,64,5.507493541001168,4.667833368301392,1.9574213593006133,0.6001087334156037,2.1103032789230345,1.9809876794815064,0.6714708908796311,6.31568460226059,0.9999998300075531,0.0003,1851.9766700421862,7.23428386735229,1807.7781341919908,15353856,2182938624,1803780096,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,2500,5000,640000,1.85291453458184,3.177210447893338,0.583189110375242,0.3954078396549537,0.0456353756232397,4709,0.557561211039634,1.0993654668597883,0.507166386290306,0.33612682690319456,0.6671754265886064,0.74237060546875,0.32855224609375,16384,2.0912948918625234,2.207962914022692,0.9471603343429302,0.2632674745525024,0.20342139424874092,441399,0.6791719436694926,323,64,5.512149000001955,4.584777362823487,1.8882332158088684,0.5924659114480019,2.1040782203674318,1.9329901478290559,0.656227054476738,5.961178326129914,0.9999998145103455,0.0003,1825.6542894952966,7.131462068341002,1807.7781341919908,15353856,2182938624,1803780096,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,3000,5000,768000,1.8365280509092554,3.177210447893338,0.5780316038325295,0.3969301027527591,0.0456353756232397,4709,0.5486163833748637,1.0993654668597883,0.49903003133427837,0.3266427980646589,0.6671754265886064,0.75177001953125,0.32855224609375,16384,2.0876425903148252,2.207962914022692,0.9455061844817607,0.2633309092227214,0.20342139424874092,441399,0.6741892732161895,323,64,5.543421457994555,4.549459394454956,1.864964923620224,0.5870317503809929,2.0974627213478088,1.9112562742233277,0.6484433739185334,5.607691936969757,0.9999998081922531,0.0003,1821.1956415095235,7.114045474646576,1807.7781341919908,15353856,2182938624,1803780096,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
ws_pilot_lr3e-4_balanced,0.0003,balanced,1.0,1.0,1.0,cadence_spread,3500,5000,896000,1.8661434377810808,3.177210447893338,0.5873527952856993,0.3876696689077762,0.0456353756232397,4709,0.5629905796248398,1.0993654668597883,0.5121050247584709,0.3368839258315493,0.6671754265886064,0.74053955078125,0.32855224609375,16384,2.084150652631603,2.207962914022692,0.9439246644023042,0.2649734140766064,0.20342139424874092,441399,0.6811274948154914,323,64,5.522057499998482,4.499489287376404,1.8287959282398223,0.5776806609034538,2.0930126905441284,1.8884231457710265,0.6409856283664703,5.429792819976806,0.9999998072385788,0.0003,1838.4043190151058,7.181266871152757,1807.7781341919908,15353856,2182938624,1803780096,0,0,0,0,0,0,cfe60bb0cb342b03e2506259b5c4d39d321148f7bc8c030bf722e5a234e042b8,47ff1df11bf3614e587147661c51dc4f18aecb062f3b9385fed037f7020111fe
