[coadapt 01:02:24] verifying the accepted corpus identity and every payload
[coadapt 01:03:37] fresh lineage: setup init digest c0f532e75d80 (ckpt_1024 EMA c0f532e75d80), C1 init cfe60bb0cb34
[coadapt 01:05:45] [control] period 1/256: games 1141 (in flight 2551), c1 step 64, setup frozen, 120.54 s, bundle 2feec01b324e
[coadapt 01:05:46] period 1/256 in 129 s
[coadapt 01:05:52] verifying the accepted corpus identity and every payload
[coadapt 01:07:13] resumed from bundle_0001 at period 1
[coadapt 10:09:40] [control] period 228/256: games 1897 (in flight 2547), c1 step 14592, setup frozen, 168.544 s
[coadapt 10:12:33] [control] period 229/256: games 1925 (in flight 2554), c1 step 14656, setup frozen, 173.283 s
[coadapt 10:15:06] [control] period 230/256: games 1855 (in flight 2547), c1 step 14720, setup frozen, 151.627 s
[coadapt 10:18:20] [control] period 231/256: games 1847 (in flight 2549), c1 step 14784, setup frozen, 194.078 s
[coadapt 10:20:41] [control] period 232/256: games 1921 (in flight 2554), c1 step 14848, setup frozen, 140.359 s
[coadapt 10:24:01] [control] period 233/256: games 1921 (in flight 2545), c1 step 14912, setup frozen, 199.627 s
[coadapt 10:26:39] [control] period 234/256: games 1930 (in flight 2551), c1 step 14976, setup frozen, 156.981 s
[coadapt 10:29:22] [control] period 235/256: games 1846 (in flight 2546), c1 step 15040, setup frozen, 162.75 s
[coadapt 10:32:06] [control] period 236/256: games 1914 (in flight 2553), c1 step 15104, setup frozen, 163.793 s
[coadapt 10:34:53] [control] period 237/256: games 1868 (in flight 2553), c1 step 15168, setup frozen, 167.382 s
[coadapt 10:37:54] [control] period 238/256: games 1852 (in flight 2546), c1 step 15232, setup frozen, 180.375 s
[coadapt 10:40:41] [control] period 239/256: games 1926 (in flight 2549), c1 step 15296, setup frozen, 166.282 s
[coadapt 10:44:04] [control] period 240/256: games 1840 (in flight 2550), c1 step 15360, setup frozen, 203.351 s
[coadapt 10:46:46] [control] period 241/256: games 1903 (in flight 2548), c1 step 15424, setup frozen, 161.119 s
[coadapt 10:49:38] [control] period 242/256: games 1880 (in flight 2552), c1 step 15488, setup frozen, 172.432 s
[coadapt 10:52:23] [control] period 243/256: games 1928 (in flight 2558), c1 step 15552, setup frozen, 164.324 s
[coadapt 10:55:17] [control] period 244/256: games 1864 (in flight 2551), c1 step 15616, setup frozen, 173.588 s
[coadapt 10:58:32] [control] period 245/256: games 1869 (in flight 2552), c1 step 15680, setup frozen, 194.797 s
[coadapt 11:01:15] [control] period 246/256: games 1879 (in flight 2556), c1 step 15744, setup frozen, 163.1 s
[coadapt 11:04:23] [control] period 247/256: games 1845 (in flight 2549), c1 step 15808, setup frozen, 187.314 s
[coadapt 11:06:57] [control] period 248/256: games 1909 (in flight 2551), c1 step 15872, setup frozen, 152.805 s
[coadapt 11:10:04] [control] period 249/256: games 1929 (in flight 2553), c1 step 15936, setup frozen, 186.893 s
[coadapt 11:12:54] [control] period 250/256: games 1876 (in flight 2552), c1 step 16000, setup frozen, 169.038 s
[coadapt 11:16:03] [control] period 251/256: games 1860 (in flight 2550), c1 step 16064, setup frozen, 188.763 s
[coadapt 11:19:36] verifying the accepted corpus identity and every payload
[coadapt 11:21:11] resumed from bundle_0224 at period 224
[coadapt 11:21:11] archived later progress under /Users/brandonwashington/Dev/Github/stratego/gpt_agent/output/phase18/runtime/addendum_coadapt/runtime/control/archive/20260905T152055Z_after_bundle_0224
[coadapt 11:23:28] [control] period 225/256: games 1842 (in flight 2548), c1 step 14400, setup frozen, 137.706 s
[coadapt 11:25:37] [control] period 226/256: games 1892 (in flight 2552), c1 step 14464, setup frozen, 129.075 s
[coadapt 11:27:55] [control] period 227/256: games 1881 (in flight 2549), c1 step 14528, setup frozen, 137.741 s
